participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,fix_cnt,max_fix_cnt,avg_fix_cnt,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
9,0.0,1.0,0.5,0.0,234.7313643693924,-0.00011654312651431614,-1.5304928037184704,-1.5304928037184704,-1.5007226413335557,0,11,47,17.09090909090909,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.1025998592376709,147.87988084554672,-0.0035987036710591644,-0.7565530978677645,-0.7565530978677645,-0.7168052638901604,7,5,40,21.4,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.06570005416870117,165.779869556427,-0.004912454778480518,-1.2909022569656372,-1.2909022569656372,-1.2440434694290161,24,8,46,27.125,2,8.25,5.166183386051569,20.408912990054663
23,1.0,1.0,1.0,1.1877996921539307,0.019999980926513672,0.003766335428560916,0.7681068181991577,0.7681068181991577,0.7344898581504822,185,5,33,13.8,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.42799997329711914,2.147949695587158,0.0014254143191906347,0.16747744381427765,0.16747744381427765,0.1515633463859558,206,10,31,13.4,1,7.5,2.5290857650185634,13.761649390932513
19,1.0,1.0,1.0,0.18274998664855957,4.498400092124939,-0.00881461466669632,-0.41064672379554074,-0.41064672379554074,-0.363819420337677,148,6,109,31.666666666666668,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.07385015487670898,92.89619255065918,-0.011301854903136342,-0.7984539793513495,-0.7984539793513495,-0.764336406522327,117,9,92,21.333333333333332,1,7.0,3.7229488586151325,20.302451652769765
3,1.0,1.0,1.0,0.5058002471923828,9.174700021743774,0.003272310077421178,0.1530449390411377,0.1530449390411377,0.14679330587387085,226,9,53,22.77777777777778,1,12.5,2.545711166971716,22.20182819402166
9,0.0,1.0,0.0,0.9332500696182251,0.0,0.0032548120087633964,0.6866386545358328,0.6866386545358328,0.667494330020866,176,4,31,25.75,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.16119956970214844,93.80401945114136,-0.005852112582082626,-0.8972744941711426,-0.8972744941711426,-0.8650802373886108,22,8,63,25.625,1,7.0,4.359249430185418,19.2745074530836
26,0.0,1.0,0.5,0.48040008544921875,0.023050308227539062,0.0019472028346867929,0.22983095049858093,0.22983095049858093,0.22334331274032593,192,16,36,12.9375,1,7.0,3.6941576008866965,18.29538368188429
8,1.0,1.0,0.5,0.770350456237793,0.15609979629516602,0.0033819495649099244,0.4525338411331177,0.4525338411331177,0.4446401596069336,200,9,86,21.77777777777778,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.5788000822067261,0.3106502294540405,3.64384242731877e-05,0.308004712756676,0.308004712756676,0.29217499097188315,71,7,70,26.857142857142858,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.14944934844970703,23.50345492362976,-0.00891920762580305,-0.47589510679244995,-0.47589510679244995,-0.41804033517837524,151,4,71,51.0,0,0.0,0.0,0.0
1,1.0,1.0,0.0,0.47255003452301025,0.12105000019073486,2.538820394450129e-05,0.14018752429052747,0.14018752429052747,0.13916929006576537,69,6,30,12.833333333333334,1,7.0,3.375015355722346,19.099047359118742
16,1.0,1.0,0.0,1.1784498691558838,0.0,0.0039228531656200286,0.6550846695899963,0.6550846695899963,0.6183199286460876,188,6,36,32.333333333333336,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.625999927520752,2.4602508544921875,-0.0023410682690395927,0.18868917226791382,0.18868917226791382,0.19131658971309662,53,7,19,12.428571428571429,0,0.0,0.0,0.0
4,0.0,1.0,0.5,0.06290006637573242,40.8262894153595,-0.0009949417079904432,-0.30423450469970703,-0.30423450469970703,-0.29423987865448,27,8,22,13.5,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.5985498428344727,12.0030657241219,0.0022181603591092413,0.03495558555619123,0.03495558555619123,0.03411698926959126,232,8,30,13.875,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.4580502510070801,0.29739952087402344,0.00025139080452482154,0.18518422544002533,0.18518422544002533,0.19207347929477692,50,6,26,11.833333333333334,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.9422999620437622,4.307050108909607,-0.0008945313464151413,0.32323407246593683,0.32323407246593683,0.4020626264705992,108,9,49,15.444444444444445,1,7.0,3.953412342145391,18.594694391943467
23,0.0,1.0,0.5,1.0541001558303833,0.0,0.0035245941470512655,0.5452732798419421,0.5452732798419421,0.5314696925926629,198,5,13,9.4,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.7115499973297119,3.678149938583374,0.0010871786422386681,0.05119890427287621,0.05119890427287621,0.106760040918986,213,14,43,12.928571428571429,1,7.0,3.868443207963578,19.025757729389312
14,0.0,1.0,0.5,0.0,202.48847770690918,-0.004603564489593574,-1.5886554718017578,-1.5886554718017578,-1.5198603868484497,0,9,33,16.666666666666668,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.5378999710083008,5.4918965101242065,0.0033508354091893997,0.13660313207891922,0.13660313207891922,0.12046175159377495,207,10,37,18.7,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.32219982147216797,1.9441510438919067,-0.001010987217956128,-0.08798052993001819,-0.08798052993001819,-0.09057401248894906,46,12,38,13.916666666666666,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0.2201995849609375,17.810864210128784,-0.0014561005203267484,-0.1200735867023468,-0.1200735867023468,-0.10612678527832031,51,6,74,34.666666666666664,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.25134992599487305,7.729067385196686,-0.00036052972503710826,-0.04860565732803023,-0.04860565732803023,-0.06305719557262603,144,8,46,16.625,2,7.5,3.97376314160081,20.32897140657223
7,1.0,1.0,1.0,0.2577500343322754,1.4114500284194946,-0.002448322420287301,-0.042633843824330254,-0.042633843824330254,-0.019501997627554484,175,5,86,39.2,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.21899986267089844,165.51781630516052,2.474542881527899e-06,-1.1384259462356567,-1.1384259462356567,-1.0936235189437866,2,10,32,16.4,0,0.0,0.0,0.0
9,1.0,1.0,1.0,1.0282000303268433,0.013000011444091797,0.003417605102677516,0.5619414634845428,0.5619414634845428,0.5580319779658178,192,6,46,30.666666666666668,2,12.0,2.6646837230531575,22.89196429265808
4,0.0,1.0,0.5,0.45945000648498535,3.327099084854126,0.0016036402254374093,0.14731459319591522,0.14731459319591522,0.16053663194179535,132,9,15,10.11111111111111,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0.3074002265930176,31.797183752059937,0.0033163364172313233,-0.2369924634695053,-0.2369924634695053,-0.2425765097141266,236,8,39,18.25,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0.20965003967285156,1.6207998991012573,-0.00305165863516131,-0.09862746367474648,-0.09862746367474648,-0.061549021734859426,159,3,112,68.66666666666667,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.0,4.423399925231934,-0.004583636001754664,-0.7475039355362518,-0.7475039355362518,-0.6501663577729376,0,9,54,22.22222222222222,0,0.0,0.0,0.0
1,1.0,1.0,1.0,1.037350058555603,0.0,0.0021785150078120798,0.5400642176720664,0.5400642176720664,0.5447212157930647,188,5,47,27.8,0,0.0,0.0,0.0
6,0.0,1.0,0.5,0.1697998046875,123.82493615150452,-0.007580062197802092,-0.8322993516921997,-0.8322993516921997,-0.8024170994758606,63,9,71,19.444444444444443,1,12.0,2.3518630174843844,21.577463604371296
1,0.0,1.0,0.0,0.35159993171691895,20.483692303299904,-0.001968626843775729,-0.20923583341550223,-0.20923583341550223,-0.2080586848915487,36,7,16,9.714285714285714,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0.21564984321594238,114.7379503250122,-0.010246619174869192,-0.799800841114189,-0.799800841114189,-0.7676665465037028,74,6,55,17.5,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.0,49.65327429771423,0.000201287676511369,-0.255042766216938,-0.255042766216938,-0.2464850203749063,0,8,41,19.875,1,8.0,5.070940357616362,28.74932750522379
23,1.0,1.0,0.0,0.14834976196289062,1.3858003616333008,-0.0003451031461146935,-0.021366262737708756,-0.021366262737708756,-0.04023161152998605,86,3,68,44.333333333333336,0,0.0,0.0,0.0
2,1.0,1.0,1.0,0.5336500406265259,0.20634996891021729,0.001587522127974988,0.13044153688326163,0.13044153688326163,0.13163244501001892,236,8,48,20.0,1,9.5,2.3407113519871103,17.85308623136905
6,1.0,1.0,1.0,0.1663498878479004,122.61296224594116,-0.00550609226319516,-0.6849212050437927,-0.6849212050437927,-0.6578033566474915,6,7,79,18.857142857142858,0,0.0,0.0,0.0
17,1.0,1.0,0.5,0.44249987602233887,7.737703084945679,0.0025516851849564136,0.05375267565250397,0.05375267565250397,0.03729993477463722,207,17,16,10.941176470588236,3,9.333333333333334,3.657865668620341,24.025284560193665
2,0.0,1.0,0.5,0.23310017585754395,48.82615089416504,0.0020898278400853835,-0.282868355512619,-0.282868355512619,-0.29028332233428955,196,10,20,10.6,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.6636500358581543,0.020400047302246094,0.0016149187422691668,0.38278985023498535,0.38278985023498535,0.35934001207351685,219,9,64,22.666666666666668,0,0.0,0.0,0.0
10,1.0,1.0,0.0,0.3991720411512585,3.876173645842308,-0.0006304096606752782,0.05692797572300907,0.05692797572300907,0.068727177680188,76,7,38,27.857142857142858,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0.20059967041015625,112.4845187664032,-0.009421914400186802,-0.8310073018074036,-0.8310073018074036,-0.8141269683837891,90,5,89,43.6,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.34705018997192383,1.0598478317260742,0.0007699817777061052,0.09974633157253265,0.09974633157253265,0.12460348010063171,143,12,42,14.833333333333334,1,7.0,2.5979781917401756,15.162343328317835
24,1.0,1.0,1.0,0.5935497283935547,0.03280019760131836,0.0007241866365153691,0.30849987268447876,0.30849987268447876,0.28922978043556213,180,7,26,11.857142857142858,0,0.0,0.0,0.0
14,0.0,1.0,0.5,0.8483999967575073,0.7376002073287964,0.0035626998801738937,0.42166483100456525,0.42166483100456525,0.38270328044891355,220,6,46,22.166666666666668,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0.22105002403259277,118.14973783493042,-0.007700169152659923,-0.9372424777550034,-0.9372424777550034,-0.922055781114669,44,10,26,13.0,1,10.0,4.699219553533444,31.003321929429173
23,1.0,1.0,1.0,0.008599281311035156,10.85870099067688,-0.009921443922114824,-1.905422568321228,-1.905422568321228,-1.8307467699050903,5,10,44,13.6,0,0.0,0.0,0.0
18,0.0,1.0,0.0,0.5101499557495117,4.373960775824692,0.0008719492120792321,0.16617268877190378,0.16617268877190378,0.13270071724541163,104,6,31,15.666666666666666,0,0.0,0.0,0.0
16,0.0,1.0,0.0,0.6373500823974609,3.196169998746355,0.0017936156831677417,0.267570216947467,0.267570216947467,0.2588356465717502,228,9,21,11.333333333333334,0,0.0,0.0,0.0
13,0.0,1.0,0.5,0.3935166631919751,1.2106027603149414,0.001974135608429837,0.12911250017866305,0.12911250017866305,0.12828829346071693,225,4,83,42.75,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0.5652999877929688,0.09630012512207031,0.00196185515694742,0.18883229792118073,0.18883229792118073,0.19241000711917877,227,5,146,43.0,2,8.0,6.162566513549255,23.02140035225694
14,0.0,1.0,0.5,0.7864499092102051,0.2287001609802246,0.003005400491657164,0.22607247531414032,0.22607247531414032,0.2156299501657486,234,16,23,10.875,2,7.0,3.5894304843095552,19.751041041581708
17,1.0,1.0,1.0,0.1958000659942627,0.5764000415802002,0.0001661904189480893,0.04893841594457626,0.04893841594457626,0.04957002028822899,17,5,51,29.2,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.12649989128112793,5.210400104522705,-0.010852095139131117,-0.8568443150459966,-0.8568443150459966,-0.7398084569395634,16,8,58,21.0,1,9.0,4.166754604609857,30.845881901118943
4,0.0,1.0,0.5,0.33844995498657227,5.667102932929993,-0.0006180262592112869,0.02151683035782118,0.02151683035782118,0.006241452869246977,234,10,41,18.4,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.06885004043579102,4.8839499950408936,-0.0037823994949555484,-1.0513448307785807,-1.0513448307785807,-0.9248672021899307,8,9,35,18.88888888888889,0,0.0,0.0,0.0
5,1.0,1.0,0.5,0.9104499816894531,0.10565018653869629,0.0014829626935055932,0.3264001824181794,0.3264001824181794,0.2975969008910351,187,14,25,11.714285714285714,0,0.0,0.0,0.0
23,1.0,1.0,0.0,0.7720499038696289,0.08785009384155273,0.002817573644792432,0.4205598533153534,0.4205598533153534,0.4153565466403961,234,7,30,16.142857142857142,0,0.0,0.0,0.0
22,1.0,1.0,1.0,0.8212999105453491,2.7116506099700928,0.003605865691928707,0.3202641405133758,0.3202641405133758,0.30547962989292893,218,8,59,19.875,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.04185009002685547,218.05315470695496,-0.004786677988532728,-1.8576959371566772,-1.8576959371566772,-1.7997466325759888,1,9,41,23.0,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.4071502685546875,25.26609969139099,-0.003750132416875621,-0.13446201384067535,-0.13446201384067535,-0.11274668574333191,123,12,19,12.75,1,10.0,6.718696630093484,20.134070169750725
21,1.0,1.0,1.0,0.4383997917175293,0.533750057220459,0.0008171558566680608,0.13961896300315857,0.13961896300315857,0.12019993364810944,154,7,26,14.571428571428571,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0.1815500259399414,28.39594447612763,0.001889866023105249,-0.1544328651347744,-0.1544328651347744,-0.1374183002077503,194,5,50,34.6,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0.03475010395050049,5.1089500188827515,-0.006674512733098615,-0.7098014938177438,-0.7098014938177438,-0.584442604912652,10,10,32,18.2,0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.6186001300811768,0.9808397690455113,0.00048500892861279944,0.22348286079455026,0.22348286079455026,0.233684700065189,168,7,51,22.857142857142858,0,0.0,0.0,0.0
23,0.0,1.0,0.5,0.773900032043457,0.4832500219345093,0.00304965916924981,0.332554423356358,0.332554423356358,0.34912531587812634,198,6,58,30.333333333333332,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.06800710025586554,1.8749499320983887,-0.001340614619484458,-0.19946289213397836,-0.19946289213397836,-0.1905020556381445,102,7,13,9.285714285714286,0,0.0,0.0,0.0
3,1.0,1.0,1.0,0.5562500953674316,0.47986968358357807,0.0013688396585219854,0.12092874321756483,0.12092874321756483,0.11552320056491432,189,9,40,18.555555555555557,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.10839986801147461,11.797457695007324,0.000582345853587253,-0.06720483127022595,-0.06720483127022595,-0.07080981656549058,223,5,106,34.6,1,8.0,3.6485928804476906,19.875509616546033
4,0.0,1.0,0.5,0.0,201.49781727790833,-0.0013974802407378997,-1.11543607711792,-1.11543607711792,-1.1067500114440918,0,5,19,13.8,1,8.5,4.333057173075762,27.00005637132088
13,1.0,1.0,1.0,0.27324986457824707,0.7382503747940063,-0.0019177615777627066,-0.09438726016740759,-0.09438726016740759,-0.09452687152671135,36,8,37,16.75,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0.8585498332977295,0.06335020065307617,0.002896083741990325,0.5228337049484253,0.5228337049484253,0.4892032742500305,139,12,24,14.25,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.10510015487670898,84.2310996055603,-0.01153951250505842,-0.8470076322555542,-0.8470076322555542,-0.8156200647354126,33,4,116,54.5,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.0359501838684082,47.39514780044556,-0.011343265313350061,-1.212307095527649,-1.212307095527649,-1.1635631322860718,60,9,60,23.0,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0.5096501111984253,2.1268175286476065,0.00043222726701024685,0.0691268008972522,0.0691268008972522,0.05192028986484516,149,10,22,11.8,0,0.0,0.0,0.0
12,1.0,1.0,1.0,0.2630500793457031,1.0019993782043457,7.806612765569034e-06,0.06933043897151947,0.06933043897151947,0.06579006463289261,41,13,23,11.846153846153847,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.12395024299621582,2.39169979095459,-0.011872679177763745,-0.773135839132317,-0.773135839132317,-0.7277484150970874,105,7,39,18.428571428571427,0,0.0,0.0,0.0
9,1.0,1.0,0.5,1.258000135421753,7.83048272236501,0.005602879677742265,0.28139723453843646,0.28139723453843646,0.2627216212340227,232,6,74,33.666666666666664,1,7.0,7.681513918378348,27.431872062517904
2,1.0,1.0,0.0,0.6925501823425293,2.0311898273580216,0.0006055897046064484,0.1697739473375087,0.1697739473375087,0.163208550565383,185,5,23,16.0,0,0.0,0.0,0.0
21,1.0,1.0,0.5,0.6130003929138184,0.28679919242858887,0.0012783158244334507,0.3477729558944702,0.3477729558944702,0.3493635356426239,208,5,64,36.6,0,0.0,0.0,0.0
14,1.0,1.0,1.0,0.07445001602172852,173.91866302490234,-0.002445672511561839,-1.167256236076355,-1.167256236076355,-1.1308001279830933,3,8,47,24.625,0,0.0,0.0,0.0
6,1.0,1.0,1.0,0.01940011978149414,90.83255112171173,-0.00623270527832864,-0.6330788231097193,-0.6330788231097193,-0.6138677650027805,67,9,75,20.77777777777778,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.3337998390197754,8.632854461669922,0.0013092046843062538,-0.009917790070176125,-0.009917790070176125,-0.009616740979254246,218,7,21,11.714285714285714,0,0.0,0.0,0.0
1,1.0,1.0,1.0,0.08875012397766113,31.092898964881893,-0.00029309504050519577,-0.18002784654560974,-0.18002784654560974,-0.15765999635060635,26,7,36,16.857142857142858,0,0.0,0.0,0.0
24,0.0,1.0,0.5,0.12524986267089844,137.1163845062256,-0.012600703358027146,-1.2831751108169556,-1.2831751108169556,-1.235966444015503,30,6,60,33.833333333333336,0,0.0,0.0,0.0
8,0.0,1.0,0.0,0.8695497512817383,2.2016563415527344,0.0005972643194414754,0.23747140169143677,0.23747140169143677,0.228349968791008,126,11,25,11.272727272727273,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.1394500732421875,5.723351001739502,-0.0011637821381467143,-0.14587092399597168,-0.14587092399597168,-0.1343833953142166,27,5,30,23.2,0,0.0,0.0,0.0
26,1.0,1.0,0.5,0.3226499557495117,4.491551876068115,0.0015473519466935681,0.05495820567011833,0.05495820567011833,0.03216330334544182,199,5,35,14.4,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.12070012092590332,7.233599662780762,-0.012906359434197297,-0.8540315406734933,-0.8540315406734933,-0.7865211937162611,13,8,41,21.375,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0.0,133.95939207077026,-0.0015465543266582036,-1.1745703220367432,-1.1745703220367432,-1.1228266954421997,0,6,57,34.666666666666664,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.4379000663757324,0.9516487121582031,-0.00024577982661129873,0.15007926523685455,0.15007926523685455,0.13729016482830048,126,9,47,14.11111111111111,0,0.0,0.0,0.0
15,1.0,1.0,0.5,0.3201000690460205,2.3670499324798584,-0.011071022376865018,-0.5123845670796648,-0.5123845670796648,-0.4766111939924297,85,8,42,23.0,1,7.0,3.3733474458376693,15.833177594002384
25,1.0,1.0,1.0,0.2720000743865967,12.260950207710266,-0.005196942386438571,-0.23680128779592394,-0.23680128779592394,-0.2013463999165429,135,7,34,21.285714285714285,0,0.0,0.0,0.0
21,1.0,1.0,1.0,0.848250150680542,4.716949939727783,-0.004082003288328156,0.2816857185041854,0.2816857185041854,0.35460827859242755,170,8,91,20.5,0,0.0,0.0,0.0
4,1.0,1.0,0.5,0.23095011711120605,0.6648992300033569,0.00033825621397320466,0.03459152969126963,0.03459152969126963,0.033808402220408124,162,7,45,16.714285714285715,0,0.0,0.0,0.0
10,0.0,1.0,0.5,1.5566000938415527,0.771998405456543,0.006055395116042777,0.5656182569793508,0.5656182569793508,0.5376754130613506,234,7,53,28.857142857142858,0,0.0,0.0,0.0
23,1.0,1.0,1.0,0.5817997455596924,5.570303559303284,-0.0003161408535547946,0.12281678698736907,0.12281678698736907,0.10780571621598162,106,10,23,13.8,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.2567000389099121,9.63010025024414,0.0002871050154405486,-0.14939731359481812,-0.14939731359481812,-0.15451668202877045,236,8,37,25.375,0,0.0,0.0,0.0
3,0.0,1.0,0.5,0.05005025863647461,81.18589973449707,-0.008000981390778516,-0.8985525369644165,-0.8985525369644165,-0.8610365986824036,39,10,32,18.6,0,0.0,0.0,0.0
19,1.0,1.0,0.0,1.0480995178222656,0.003300189971923828,0.0029440078923727775,0.44251981377601624,0.44251981377601624,0.42316311597824097,183,4,122,43.0,1,8.0,6.304658534106224,8.974812352967188
25,0.0,1.0,0.5,0.4031498432159424,16.312509894371033,0.003044081174652807,-0.10421507720705829,-0.10421507720705829,-0.10347156789567738,224,6,27,20.666666666666668,0,0.0,0.0,0.0
13,1.0,1.0,1.0,0.7712708798850461,6.95367840238282,0.001802352778385144,0.16661286303765663,0.16661286303765663,0.13618108450881833,165,6,51,25.0,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.0,184.9666976928711,-0.0015983667071801377,-1.468360185623169,-1.468360185623169,-1.4313066005706787,0,6,47,24.5,0,0.0,0.0,0.0
2,0.0,1.0,0.0,0.15945005416870117,5.6956000328063965,-0.0001634415641775136,-0.1085301861166954,-0.1085301861166954,-0.11835670471191406,27,5,46,37.2,0,0.0,0.0,0.0
14,1.0,1.0,0.5,0.13614988327026367,36.58044958114624,0.002059799288293642,-0.2950774133205414,-0.2950774133205414,-0.2928900718688965,234,12,25,12.416666666666666,0,0.0,0.0,0.0
8,1.0,1.0,1.0,0.020949840545654297,198.30817008018494,-0.007651961902736985,-1.5630555152893066,-1.5630555152893066,-1.4969902038574219,14,10,23,15.2,0,0.0,0.0,0.0
3,1.0,1.0,0.5,0.07860040664672852,103.59563517570496,-0.005611455222868146,-0.8070462346076965,-0.8070462346076965,-0.774639904499054,38,10,52,20.8,3,9.166666666666666,3.125734819103189,18.975765095709875
8,1.0,1.0,0.0,0.3565502166748047,0.037949562072753906,0.0004225346034087923,0.22915863990783691,0.22915863990783691,0.21596994996070862,118,4,94,51.75,0,0.0,0.0,0.0
26,0.0,1.0,0.0,0.5226998329162598,0.013050079345703125,0.0014297884324062395,0.2297901064157486,0.2297901064157486,0.21180319786071777,231,8,46,25.5,1,9.0,2.802474668420995,20.33860803527155
15,0.0,1.0,0.5,0.0,34.78229856491089,-0.0035114079800489333,-1.4245907068252563,-1.4245907068252563,-1.3789266347885132,0,10,23,11.9,0,0.0,0.0,0.0
16,0.0,1.0,0.5,0.6457500457763672,7.156056880950928,-0.002207923330171475,0.12198488414287567,0.12198488414287567,0.12270984798669815,70,7,52,18.142857142857142,1,10.0,2.7306769783131504,22.731707975605016
17,0.0,1.0,0.5,0.4059000015258789,0.37600064277648926,-2.8619868814070443e-06,0.11763032525777817,0.11763032525777817,0.11601664125919342,103,6,52,20.666666666666668,0,0.0,0.0,0.0
9,1.0,1.0,1.0,0.0037620365619659424,44.964046239852905,-0.01291704052373322,-1.2915821010050392,-1.2915821010050392,-1.2353953788677852,1,9,37,16.88888888888889,1,9.0,2.4947539102339444,12.945837071449947
19,1.0,1.0,1.0,0.854949951171875,0.0,0.0023469255679851313,0.42491323535452413,0.42491323535452413,0.41499197850218056,197,8,25,11.0,0,0.0,0.0,0.0
7,1.0,1.0,0.5,0.02499985694885254,134.09185779094696,-0.010286000237022827,-0.8641208717088659,-0.8641208717088659,-0.8212773109304493,3,4,93,45.75,0,0.0,0.0,0.0
4,1.0,1.0,1.0,0.158599853515625,118.99794888496399,-0.009270963969002687,-0.9304584264755249,-0.9304584264755249,-0.9353233575820923,33,5,42,23.6,0,0.0,0.0,0.0
7,0.0,1.0,0.0,0.6294999122619629,17.314744472503662,0.004516261170856478,0.09032834321260452,0.09032834321260452,0.09595012664794922,153,9,40,23.0,0,0.0,0.0,0.0
5,1.0,1.0,1.0,0.5417001247406006,1.202858068048954,0.0008555405031395291,0.1108437532614052,0.1108437532614052,0.10040211422102792,195,7,65,28.428571428571427,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0.04265022277832031,27.419094562530518,-0.008053073100150274,-0.4550355076789856,-0.4550355076789856,-0.41152292490005493,126,2,159,104.0,0,0.0,0.0,0.0
24,1.0,1.0,1.0,1.100600004196167,0.034800171852111816,0.003437302339620301,0.5995135251982806,0.5995135251982806,0.571839550336202,232,8,23,14.625,1,10.0,3.8428244193835703,22.20221003957701
18,0.0,1.0,0.5,0.9889818538318984,1.872669729319485,0.00027475344263413494,0.03201474067028062,0.03201474067028062,0.029938743331215593,183,6,40,19.5,0,0.0,0.0,0.0
25,1.0,1.0,0.5,0.4210999011993408,1.0100502967834473,0.0014372240875287418,0.17917466163635254,0.17917466163635254,0.17537330090999603,196,9,56,19.11111111111111,0,0.0,0.0,0.0
22,0.0,1.0,0.5,0.9003500938415527,0.1441495418548584,0.0003993390006164887,0.42301483269985213,0.42301483269985213,0.4162472155599883,119,9,30,13.222222222222221,0,0.0,0.0,0.0
12,1.0,1.0,0.5,0.3558502197265625,2.210850477218628,0.00045416542434644923,0.07716961950063705,0.07716961950063705,0.06647671014070511,131,13,30,14.692307692307692,0,0.0,0.0,0.0
8,0.0,1.0,0.5,0.3025999069213867,4.228557109832764,-0.000658080969780656,0.024380240589380264,0.024380240589380264,0.02470318414270878,32,6,33,18.833333333333332,0,0.0,0.0,0.0
18,1.0,1.0,1.0,0.08575010299682617,68.61175036430359,-0.01070910641288827,-1.0075472593307495,-1.0075472593307495,-0.9732934236526489,74,5,90,38.4,1,9.5,2.337516446187289,11.919724118251949
18,1.0,1.0,1.0,0.14750003814697266,193.3783893585205,-0.007410628183577349,-1.3332183361053467,-1.3332183361053467,-1.294219970703125,33,7,42,19.428571428571427,0,0.0,0.0,0.0
17,1.0,1.0,1.0,0.10625004768371582,1.585900068283081,-0.00029947531991025595,-0.08330146223306656,-0.08330146223306656,-0.08589666336774826,73,11,32,15.181818181818182,0,0.0,0.0,0.0
1,1.0,1.0,0.5,0.25204992294311523,4.6992276566369195,0.001044204274992509,-0.05281430709211132,-0.05281430709211132,-0.06831171172005786,171,11,40,12.545454545454545,0,0.0,0.0,0.0
7,0.0,1.0,0.5,0.14040017127990723,27.1187481880188,-0.006171590463990646,-0.32989840064873677,-0.32989840064873677,-0.28108575808193054,162,4,130,51.5,0,0.0,0.0,0.0
25,1.0,1.0,1.0,0.1462998390197754,46.94984436035156,-0.0066150804603535415,-0.4461163878440857,-0.4461163878440857,-0.4128098785877228,36,5,59,32.6,0,0.0,0.0,0.0
9,0.0,1.0,0.0,0.2117999792098999,15.077796399593357,0.00040098739886085765,-0.06296727803186022,-0.06296727803186022,-0.0545713473830307,134,9,30,19.11111111111111,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.3819999694824219,0.30899977684020996,0.0012248885245794972,0.12999163568019867,0.12999163568019867,0.1174234077334404,177,14,24,13.785714285714286,0,0.0,0.0,0.0
19,1.0,1.0,1.0,0.09450006484985352,2.6969499588012695,-0.004136250785400651,-0.17683802878303367,-0.17683802878303367,-0.14313301371020296,111,4,146,47.5,0,0.0,0.0,0.0
9,1.0,1.0,0.5,0.4568500518798828,0.1703500747680664,5.94802708725768e-05,0.09698243382610852,0.09698243382610852,0.09494892034877918,85,9,41,18.77777777777778,1,8.0,3.250624480591606,18.73177594957437
24,1.0,1.0,1.0,0.2052001953125,45.90204668045044,-0.013525647962268881,-0.7887083292007446,-0.7887083292007446,-0.741056501865387,122,9,36,22.555555555555557,0,0.0,0.0,0.0
